studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,notes
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",,,,plot,735282,B4I_2025_IL_3069,1,3,3069,"2,NA","29,NA",test,,"733,325,733,325,733,000","NDP250163Y,NDP250163Y,NDP250163Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704779,IL23-810,IL23-810,subplot,740083,B4I_2025_IL_3069_subplot_1,1,3,3069,"2,NA","29,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704779,IL23-810,IL23-810,subplot,740084,B4I_2025_IL_3069_subplot_2,1,3,3069,"2,NA","29,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704779,IL23-810,IL23-810,subplot,740085,B4I_2025_IL_3069_subplot_3,1,3,3069,"2,NA","29,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704674,IL23-3826,IL23-3826,plot,735161,B4I_2025_IL_3070,1,3,3070,"2,NA","30,NA",test,,733369,NDP170101G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704674,IL23-3826,IL23-3826,subplot,740380,B4I_2025_IL_3070_subplot_1,1,3,3070,"2,NA","30,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704674,IL23-3826,IL23-3826,subplot,740381,B4I_2025_IL_3070_subplot_2,1,3,3070,"2,NA","30,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704674,IL23-3826,IL23-3826,subplot,740382,B4I_2025_IL_3070_subplot_3,1,3,3070,"2,NA","30,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",,,,plot,735233,B4I_2025_IL_3071,1,3,3071,"2,NA","31,NA",test,,"733,466,733,466,733,000","NDP250158Y,NDP250158Y,NDP250158Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704634,IL23-1668,IL23-1668,subplot,740410,B4I_2025_IL_3071_subplot_1,1,3,3071,"2,NA","31,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704634,IL23-1668,IL23-1668,subplot,740411,B4I_2025_IL_3071_subplot_2,1,3,3071,"2,NA","31,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704634,IL23-1668,IL23-1668,subplot,740412,B4I_2025_IL_3071_subplot_3,1,3,3071,"2,NA","31,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",,,,plot,735268,B4I_2025_IL_3072,1,3,3072,"2,NA","32,NA",test,,"733,423,733,423,733,000","NDP150221G,NDP150221G,NDP150221G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704599,IL23-475,IL23-475,subplot,740464,B4I_2025_IL_3072_subplot_1,1,3,3072,"2,NA","32,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704599,IL23-475,IL23-475,subplot,740465,B4I_2025_IL_3072_subplot_2,1,3,3072,"2,NA","32,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704599,IL23-475,IL23-475,subplot,740466,B4I_2025_IL_3072_subplot_3,1,3,3072,"2,NA","32,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",531095,IL21-753,,plot,735250,B4I_2025_IL_3073,1,3,3073,"2,NA","33,NA",test,,733412,NDP250089Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",531095,IL21-753,,subplot,739804,B4I_2025_IL_3073_subplot_1,1,3,3073,"2,NA","33,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",531095,IL21-753,,subplot,739805,B4I_2025_IL_3073_subplot_2,1,3,3073,"2,NA","33,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",531095,IL21-753,,subplot,739806,B4I_2025_IL_3073_subplot_3,1,3,3073,"2,NA","33,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704689,IL23-250,IL23-250,plot,735309,B4I_2025_IL_3074,1,3,3074,"2,NA","34,NA",test,,733328,NDP250138G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704689,IL23-250,IL23-250,subplot,739834,B4I_2025_IL_3074_subplot_1,1,3,3074,"2,NA","34,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704689,IL23-250,IL23-250,subplot,739835,B4I_2025_IL_3074_subplot_2,1,3,3074,"2,NA","34,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704689,IL23-250,IL23-250,subplot,739836,B4I_2025_IL_3074_subplot_3,1,3,3074,"2,NA","34,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",544368,IL22-251,,plot,735374,B4I_2025_IL_3075,1,3,3075,"2,NA","35,NA",test,,733338,NDP170247Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",544368,IL22-251,,subplot,740383,B4I_2025_IL_3075_subplot_1,1,3,3075,"2,NA","35,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",544368,IL22-251,,subplot,740384,B4I_2025_IL_3075_subplot_2,1,3,3075,"2,NA","35,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",544368,IL22-251,,subplot,740385,B4I_2025_IL_3075_subplot_3,1,3,3075,"2,NA","35,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",,,,plot,735168,B4I_2025_IL_3076,1,3,3076,"2,NA","36,NA",test,,"733,282,733,282,733,000","NDP250036Y,NDP250036Y,NDP250036Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704989,IL23-360,IL23-360,subplot,739636,B4I_2025_IL_3076_subplot_1,1,3,3076,"2,NA","36,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704989,IL23-360,IL23-360,subplot,739637,B4I_2025_IL_3076_subplot_2,1,3,3076,"2,NA","36,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704989,IL23-360,IL23-360,subplot,739638,B4I_2025_IL_3076_subplot_3,1,3,3076,"2,NA","36,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704900,IL23-247,IL23-247,plot,735156,B4I_2025_IL_3077,1,3,3077,"2,NA","37,NA",test,,733428,NDP250085Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704900,IL23-247,IL23-247,subplot,740071,B4I_2025_IL_3077_subplot_1,1,3,3077,"2,NA","37,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704900,IL23-247,IL23-247,subplot,740072,B4I_2025_IL_3077_subplot_2,1,3,3077,"2,NA","37,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704900,IL23-247,IL23-247,subplot,740073,B4I_2025_IL_3077_subplot_3,1,3,3077,"2,NA","37,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",,,,plot,735220,B4I_2025_IL_3078,1,3,3078,"2,NA","38,NA",test,,"733,497,733,497,733,000","NDP250042Y,NDP250042Y,NDP250042Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704768,IL23-4555,IL23-4555,subplot,739828,B4I_2025_IL_3078_subplot_1,1,3,3078,"2,NA","38,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704768,IL23-4555,IL23-4555,subplot,739829,B4I_2025_IL_3078_subplot_2,1,3,3078,"2,NA","38,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704768,IL23-4555,IL23-4555,subplot,739830,B4I_2025_IL_3078_subplot_3,1,3,3078,"2,NA","38,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704599,IL23-475,IL23-475,plot,735498,B4I_2025_IL_3079,1,3,3079,"2,NA","39,NA",test,,733344,NDP150223G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704599,IL23-475,IL23-475,subplot,740446,B4I_2025_IL_3079_subplot_1,1,3,3079,"2,NA","39,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704599,IL23-475,IL23-475,subplot,740447,B4I_2025_IL_3079_subplot_2,1,3,3079,"2,NA","39,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704599,IL23-475,IL23-475,subplot,740448,B4I_2025_IL_3079_subplot_3,1,3,3079,"2,NA","39,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704879,IL23-943,IL23-943,plot,735411,B4I_2025_IL_3080,1,3,3080,"2,NA","40,NA",test,,733451,NDP250045Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704879,IL23-943,IL23-943,subplot,739903,B4I_2025_IL_3080_subplot_1,1,3,3080,"2,NA","40,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704879,IL23-943,IL23-943,subplot,739904,B4I_2025_IL_3080_subplot_2,1,3,3080,"2,NA","40,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704879,IL23-943,IL23-943,subplot,739905,B4I_2025_IL_3080_subplot_3,1,3,3080,"2,NA","40,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704567,IL23-1431,IL23-1431,plot,735432,B4I_2025_IL_3081,1,3,3081,"3,NA","1,NA",test,,733289,NDP250149G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704567,IL23-1431,IL23-1431,subplot,739936,B4I_2025_IL_3081_subplot_1,1,3,3081,"3,NA","1,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704567,IL23-1431,IL23-1431,subplot,739937,B4I_2025_IL_3081_subplot_2,1,3,3081,"3,NA","1,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704567,IL23-1431,IL23-1431,subplot,739938,B4I_2025_IL_3081_subplot_3,1,3,3081,"3,NA","1,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",,,,plot,735510,B4I_2025_IL_3082,1,3,3082,"3,NA","2,NA",test,,"733,400,733,400,733,000","NDP160188Y,NDP160188Y,NDP160188Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704643,IL23-4835,IL23-4835,subplot,740014,B4I_2025_IL_3082_subplot_1,1,3,3082,"3,NA","2,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704643,IL23-4835,IL23-4835,subplot,740015,B4I_2025_IL_3082_subplot_2,1,3,3082,"3,NA","2,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704643,IL23-4835,IL23-4835,subplot,740016,B4I_2025_IL_3082_subplot_3,1,3,3082,"3,NA","2,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",,,,plot,735427,B4I_2025_IL_3083,1,3,3083,"3,NA","3,NA",test,,"733,399,733,399,733,000","NDP250095Y,NDP250095Y,NDP250095Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704844,IL23-1806,IL23-1806,subplot,739345,B4I_2025_IL_3083_subplot_1,1,3,3083,"3,NA","3,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704844,IL23-1806,IL23-1806,subplot,739346,B4I_2025_IL_3083_subplot_2,1,3,3083,"3,NA","3,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704844,IL23-1806,IL23-1806,subplot,739347,B4I_2025_IL_3083_subplot_3,1,3,3083,"3,NA","3,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",,,,plot,735470,B4I_2025_IL_3084,1,3,3084,"3,NA","4,NA",test,,"733,422,733,422,733,000","NDP250063Y,NDP250063Y,NDP250063Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704791,IL23-2154,IL23-2154,subplot,739378,B4I_2025_IL_3084_subplot_1,1,3,3084,"3,NA","4,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704791,IL23-2154,IL23-2154,subplot,739379,B4I_2025_IL_3084_subplot_2,1,3,3084,"3,NA","4,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704791,IL23-2154,IL23-2154,subplot,739380,B4I_2025_IL_3084_subplot_3,1,3,3084,"3,NA","4,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",,,,plot,735200,B4I_2025_IL_3085,1,3,3085,"3,NA","5,NA",test,,"733,497,733,497,733,000","NDP250042Y,NDP250042Y,NDP250042Y",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704992,IL23-3838,IL23-3838,subplot,739939,B4I_2025_IL_3085_subplot_1,1,3,3085,"3,NA","5,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704992,IL23-3838,IL23-3838,subplot,739940,B4I_2025_IL_3085_subplot_2,1,3,3085,"3,NA","5,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704992,IL23-3838,IL23-3838,subplot,739941,B4I_2025_IL_3085_subplot_3,1,3,3085,"3,NA","5,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",,,,plot,735402,B4I_2025_IL_3086,1,3,3086,"3,NA","6,NA",test,,"733,362,733,362,733,000","NDP250139G,NDP250139G,NDP250139G",,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704826,IL23-4572,IL23-4572,subplot,739480,B4I_2025_IL_3086_subplot_1,1,3,3086,"3,NA","6,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704826,IL23-4572,IL23-4572,subplot,739481,B4I_2025_IL_3086_subplot_2,1,3,3086,"3,NA","6,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704826,IL23-4572,IL23-4572,subplot,739482,B4I_2025_IL_3086_subplot_3,1,3,3086,"3,NA","6,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704714,IL23-1421,IL23-1421,plot,735316,B4I_2025_IL_3087,1,3,3087,"3,NA","7,NA",test,,733392,NDP150476G,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704714,IL23-1421,IL23-1421,subplot,740242,B4I_2025_IL_3087_subplot_1,1,3,3087,"3,NA","7,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704714,IL23-1421,IL23-1421,subplot,740243,B4I_2025_IL_3087_subplot_2,1,3,3087,"3,NA","7,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704714,IL23-1421,IL23-1421,subplot,740244,B4I_2025_IL_3087_subplot_3,1,3,3087,"3,NA","7,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704586,IL23-4546,IL23-4546,plot,735455,B4I_2025_IL_3088,1,3,3088,"3,NA","8,NA",test,,733340,NDP250076Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704586,IL23-4546,IL23-4546,subplot,739393,B4I_2025_IL_3088_subplot_1,1,3,3088,"3,NA","8,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704586,IL23-4546,IL23-4546,subplot,739394,B4I_2025_IL_3088_subplot_2,1,3,3088,"3,NA","8,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",704586,IL23-4546,IL23-4546,subplot,739395,B4I_2025_IL_3088_subplot_3,1,3,3088,"3,NA","8,NA",test,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",514584,IL20-7841,IL2020-7841,plot,735291,B4I_2025_IL_3089,1,3,3089,"3,NA","9,NA",test,,733413,NDP250153Y,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6825,B4I_2025_IL,B4I 2025 spring oat pea intercrop trial with five locations,p-rep,,,,,,,,140,"Urbana, IL",514584,IL20-7841,IL2020-7841,subplot,739978,B4I_2025_IL_3089_subplot_1,1,3,3089,"3,NA","9,NA",test,,,,,
