Year,Entry,Range,Column,Rep,Sub-Plot,OAT,PEA,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|timepoint 1|COMP:0000114,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|timepoint 1|COMP:0000122,Plant height - cm|timepoint 2|COMP:0000115,Pea Plant Height - cm|timepoint 2|COMP:0000123,Plant height - cm|timepoint 3|COMP:0000116,Pea Plant Height - cm|timepoint 3|COMP:0000124,Plant height - cm|timepoint 4|COMP:0000117,Pea Plant Height - cm|timepoint 4|COMP:0000125,plot_subplot
2025,328,42,9,1,1,PLIL23-3848-200865884,PLNDP160153Y,4,21,8,25,59,54,90,81,48,54,2328_3
2025,328,42,9,1,2,PLIL23-3848-200865884,PLNDP160153Y,6,23,5,26,55,61,84,99,35,39,2328_1
2025,328,42,9,1,2,PLIL23-3848-200865884,PLNDP160153Y,6,23,5,26,55,61,84,99,35,39,2328_2
2025,328,42,9,1,2,PLIL23-3848-200865884,PLNDP160153Y,6,23,5,26,55,61,84,99,35,39,2328_3
2025,328,42,9,1,3,PLIL23-3848-200865884,PLNDP160153Y,13,15,3,21,56,65,72,84,36,40,2328_1
2025,328,42,9,1,3,PLIL23-3848-200865884,PLNDP160153Y,13,15,3,21,56,65,72,84,36,40,2328_2
2025,328,42,9,1,3,PLIL23-3848-200865884,PLNDP160153Y,13,15,3,21,56,65,72,84,36,40,2328_3
2025,336,43,2,1,1,PLIL23-1228-200865794,PLNDP250031Y,7,19,10,21,57,66,88,86,38,39,2336_2
2025,336,43,2,1,1,PLIL23-1228-200865794,PLNDP250031Y,7,19,10,21,57,66,88,86,38,39,2336_3
2025,336,43,2,1,1,PLIL23-1228-200865794,PLNDP250031Y,7,19,10,21,57,66,88,86,38,39,2336_1
2025,336,43,2,1,2,PLIL23-1228-200865794,PLNDP250031Y,18,24,5,27,49,61,83,88,44,27,2336_2
2025,336,43,2,1,2,PLIL23-1228-200865794,PLNDP250031Y,18,24,5,27,49,61,83,88,44,27,2336_3
2025,336,43,2,1,2,PLIL23-1228-200865794,PLNDP250031Y,18,24,5,27,49,61,83,88,44,27,2336_1
2025,336,43,2,1,3,PLIL23-1228-200865794,PLNDP250031Y,6,18,8,24,66,61,83,71,50,37,2336_2
2025,336,43,2,1,3,PLIL23-1228-200865794,PLNDP250031Y,6,18,8,24,66,61,83,71,50,37,2336_3
2025,336,43,2,1,3,PLIL23-1228-200865794,PLNDP250031Y,6,18,8,24,66,61,83,71,50,37,2336_1
2025,335,43,3,1,1,PLIL23-4572-200865905,PLNDP170056G,12,19,6,22,58,63,83,70,52,49,2335_3
2025,335,43,3,1,1,PLIL23-4572-200865905,PLNDP170056G,12,19,6,22,58,63,83,70,52,49,2335_1
2025,335,43,3,1,1,PLIL23-4572-200865905,PLNDP170056G,12,19,6,22,58,63,83,70,52,49,2335_2
2025,335,43,3,1,2,PLIL23-4572-200865905,PLNDP170056G,14,26,2,22,61,69,77,85,38,35,2335_3
2025,335,43,3,1,2,PLIL23-4572-200865905,PLNDP170056G,14,26,2,22,61,69,77,85,38,35,2335_1
2025,335,43,3,1,2,PLIL23-4572-200865905,PLNDP170056G,14,26,2,22,61,69,77,85,38,35,2335_2
2025,335,43,3,1,3,PLIL23-4572-200865905,PLNDP170056G,15,20,2,24,59,63,87,78,39,33,2335_3
2025,335,43,3,1,3,PLIL23-4572-200865905,PLNDP170056G,15,20,2,24,59,63,87,78,39,33,2335_1
2025,335,43,3,1,3,PLIL23-4572-200865905,PLNDP170056G,15,20,2,24,59,63,87,78,39,33,2335_2
2025,334,43,4,1,1,PLIL23-247-200865843,PLNDP250050Y,10,17,6,19,52,55,67,79,41,48,2334_1
2025,334,43,4,1,1,PLIL23-247-200865843,PLNDP250050Y,10,17,6,19,52,55,67,79,41,48,2334_2
2025,334,43,4,1,1,PLIL23-247-200865843,PLNDP250050Y,10,17,6,19,52,55,67,79,41,48,2334_3
2025,334,43,4,1,2,PLIL23-247-200865843,PLNDP250050Y,11,21,4,22,46,51,80,68,45,36,2334_1
2025,334,43,4,1,2,PLIL23-247-200865843,PLNDP250050Y,11,21,4,22,46,51,80,68,45,36,2334_2
2025,334,43,4,1,2,PLIL23-247-200865843,PLNDP250050Y,11,21,4,22,46,51,80,68,45,36,2334_3
2025,334,43,4,1,3,PLIL23-247-200865843,PLNDP250050Y,7,18,11,21,55,61,78,74,52,47,2334_1
2025,334,43,4,1,3,PLIL23-247-200865843,PLNDP250050Y,7,18,11,21,55,61,78,74,52,47,2334_2
2025,334,43,4,1,3,PLIL23-247-200865843,PLNDP250050Y,7,18,11,21,55,61,78,74,52,47,2334_3
2025,333,43,5,1,1,PLIL23-2235-200865836,PLNDP170190Y,8,22,8,27,66,70,79,66,45,40,2333_2
2025,333,43,5,1,1,PLIL23-2235-200865836,PLNDP170190Y,8,22,8,27,66,70,79,66,45,40,2333_3
2025,333,43,5,1,1,PLIL23-2235-200865836,PLNDP170190Y,8,22,8,27,66,70,79,66,45,40,2333_1
2025,333,43,5,1,2,PLIL23-2235-200865836,PLNDP170190Y,9,20,9,24,67,69,80,87,48,29,2333_2
2025,333,43,5,1,2,PLIL23-2235-200865836,PLNDP170190Y,9,20,9,24,67,69,80,87,48,29,2333_3
2025,333,43,5,1,2,PLIL23-2235-200865836,PLNDP170190Y,9,20,9,24,67,69,80,87,48,29,2333_1
2025,333,43,5,1,3,PLIL23-2235-200865836,PLNDP170190Y,11,24,7,25,64,68,86,89,35,45,2333_2
2025,333,43,5,1,3,PLIL23-2235-200865836,PLNDP170190Y,11,24,7,25,64,68,86,89,35,45,2333_3
2025,333,43,5,1,3,PLIL23-2235-200865836,PLNDP170190Y,11,24,7,25,64,68,86,89,35,45,2333_1
2025,332,43,6,1,1,PLIL22-1019-200865763,PLNDP170190Y,13,14,5,13,60,60,71,59,52,25,2332_3
2025,332,43,6,1,1,PLIL22-1019-200865763,PLNDP170190Y,13,14,5,13,60,60,71,59,52,25,2332_1
2025,332,43,6,1,1,PLIL22-1019-200865763,PLNDP170190Y,13,14,5,13,60,60,71,59,52,25,2332_2
2025,332,43,6,1,2,PLIL22-1019-200865763,PLNDP170190Y,14,16,8,8,58,66,76,70,23,46,2332_3
2025,332,43,6,1,2,PLIL22-1019-200865763,PLNDP170190Y,14,16,8,8,58,66,76,70,23,46,2332_1
2025,332,43,6,1,2,PLIL22-1019-200865763,PLNDP170190Y,14,16,8,8,58,66,76,70,23,46,2332_2
2025,332,43,6,1,3,PLIL22-1019-200865763,PLNDP170190Y,7,18,3,21,50,46,75,71,39,36,2332_3
2025,332,43,6,1,3,PLIL22-1019-200865763,PLNDP170190Y,7,18,3,21,50,46,75,71,39,36,2332_1
2025,332,43,6,1,3,PLIL22-1019-200865763,PLNDP170190Y,7,18,3,21,50,46,75,71,39,36,2332_2
2025,331,43,7,1,1,PLIL23-1037-200865788,PLNDP250053G,12,15,6,14,58,58,88,91,51,61,2331_1
2025,331,43,7,1,1,PLIL23-1037-200865788,PLNDP250053G,12,15,6,14,58,58,88,91,51,61,2331_2
2025,331,43,7,1,1,PLIL23-1037-200865788,PLNDP250053G,12,15,6,14,58,58,88,91,51,61,2331_3
2025,331,43,7,1,2,PLIL23-1037-200865788,PLNDP250053G,17,16,4,14,61,56,78,84,37,48,2331_1
2025,331,43,7,1,2,PLIL23-1037-200865788,PLNDP250053G,17,16,4,14,61,56,78,84,37,48,2331_2
2025,331,43,7,1,2,PLIL23-1037-200865788,PLNDP250053G,17,16,4,14,61,56,78,84,37,48,2331_3
2025,331,43,7,1,3,PLIL23-1037-200865788,PLNDP250053G,17,17,6,18,62,58,80,68,60,46,2331_1
2025,331,43,7,1,3,PLIL23-1037-200865788,PLNDP250053G,17,17,6,18,62,58,80,68,60,46,2331_2
2025,331,43,7,1,3,PLIL23-1037-200865788,PLNDP250053G,17,17,6,18,62,58,80,68,60,46,2331_3
2025,330,43,8,1,1,PLIL23-4555-201774466,PLNDP170022G,12,17,4,21,60,56,69,48,51,43,2330_2
2025,330,43,8,1,1,PLIL23-4555-201774466,PLNDP170022G,12,17,4,21,60,56,69,48,51,43,2330_3
2025,330,43,8,1,1,PLIL23-4555-201774466,PLNDP170022G,12,17,4,21,60,56,69,48,51,43,2330_1
2025,330,43,8,1,2,PLIL23-4555-201774466,PLNDP170022G,10,18,8,16,55,61,71,64,51,28,2330_2
2025,330,43,8,1,2,PLIL23-4555-201774466,PLNDP170022G,10,18,8,16,55,61,71,64,51,28,2330_3
2025,330,43,8,1,2,PLIL23-4555-201774466,PLNDP170022G,10,18,8,16,55,61,71,64,51,28,2330_1
2025,330,43,8,1,3,PLIL23-4555-201774466,PLNDP170022G,10,16,5,15,53,52,71,55,58,27,2330_2
2025,330,43,8,1,3,PLIL23-4555-201774466,PLNDP170022G,10,16,5,15,53,52,71,55,58,27,2330_3
2025,330,43,8,1,3,PLIL23-4555-201774466,PLNDP170022G,10,16,5,15,53,52,71,55,58,27,2330_1
2025,329,43,9,1,1,PLIL23-453-201774464,PLNDP170133G,6,19,4,17,53,54,81,41,51,24,2329_3
2025,329,43,9,1,1,PLIL23-453-201774464,PLNDP170133G,6,19,4,17,53,54,81,41,51,24,2329_1
2025,329,43,9,1,1,PLIL23-453-201774464,PLNDP170133G,6,19,4,17,53,54,81,41,51,24,2329_2
2025,329,43,9,1,2,PLIL23-453-201774464,PLNDP170133G,10,22,6,NA,53,59,67,36,36,29,2329_3
2025,329,43,9,1,2,PLIL23-453-201774464,PLNDP170133G,10,22,6,NA,53,59,67,36,36,29,2329_1
2025,329,43,9,1,2,PLIL23-453-201774464,PLNDP170133G,10,22,6,NA,53,59,67,36,36,29,2329_2
2025,329,43,9,1,3,PLIL23-453-201774464,PLNDP170133G,12,17,5,21,59,58,75,35,31,36,2329_3
2025,329,43,9,1,3,PLIL23-453-201774464,PLNDP170133G,12,17,5,21,59,58,75,35,31,36,2329_1
2025,329,43,9,1,3,PLIL23-453-201774464,PLNDP170133G,12,17,5,21,59,58,75,35,31,36,2329_2
2025,337,44,2,1,1,PLIL23-2443-200865841,PLNDP250154Y,14,11,2,12,48,53,73,62,41,32,2337_1
2025,337,44,2,1,1,PLIL23-2443-200865841,PLNDP250154Y,14,11,2,12,48,53,73,62,41,32,2337_2
2025,337,44,2,1,1,PLIL23-2443-200865841,PLNDP250154Y,14,11,2,12,48,53,73,62,41,32,2337_3
2025,337,44,2,1,2,PLIL23-2443-200865841,PLNDP250154Y,13,16,3,15,56,46,73,63,49,33,2337_1
2025,337,44,2,1,2,PLIL23-2443-200865841,PLNDP250154Y,13,16,3,15,56,46,73,63,49,33,2337_2
2025,337,44,2,1,2,PLIL23-2443-200865841,PLNDP250154Y,13,16,3,15,56,46,73,63,49,33,2337_3
2025,337,44,2,1,3,PLIL23-2443-200865841,PLNDP250154Y,13,21,3,21,60,53,78,69,45,33,2337_1
2025,337,44,2,1,3,PLIL23-2443-200865841,PLNDP250154Y,13,21,3,21,60,53,78,69,45,33,2337_2
2025,337,44,2,1,3,PLIL23-2443-200865841,PLNDP250154Y,13,21,3,21,60,53,78,69,45,33,2337_3
2025,338,44,3,1,1,PLIL22-2364-200865769,PLNDP250084Y,10,22,7,13,59,55,76,77,35,43,2338_2
2025,338,44,3,1,1,PLIL22-2364-200865769,PLNDP250084Y,10,22,7,13,59,55,76,77,35,43,2338_3
2025,338,44,3,1,1,PLIL22-2364-200865769,PLNDP250084Y,10,22,7,13,59,55,76,77,35,43,2338_1
2025,338,44,3,1,2,PLIL22-2364-200865769,PLNDP250084Y,12,26,7,28,61,63,76,77,22,37,2338_2
2025,338,44,3,1,2,PLIL22-2364-200865769,PLNDP250084Y,12,26,7,28,61,63,76,77,22,37,2338_3
2025,338,44,3,1,2,PLIL22-2364-200865769,PLNDP250084Y,12,26,7,28,61,63,76,77,22,37,2338_1
2025,338,44,3,1,3,PLIL22-2364-200865769,PLNDP250084Y,8,22,5,21,66,65,81,78,37,29,2338_2
2025,338,44,3,1,3,PLIL22-2364-200865769,PLNDP250084Y,8,22,5,21,66,65,81,78,37,29,2338_3
2025,338,44,3,1,3,PLIL22-2364-200865769,PLNDP250084Y,8,22,5,21,66,65,81,78,37,29,2338_1
2025,339,44,4,1,1,PLIL19-4877-200865733,PLNDP170153Y,14,26,6,13,54,59,92,78,43,39,2339_3
2025,339,44,4,1,1,PLIL19-4877-200865733,PLNDP170153Y,14,26,6,13,54,59,92,78,43,39,2339_1
2025,339,44,4,1,1,PLIL19-4877-200865733,PLNDP170153Y,14,26,6,13,54,59,92,78,43,39,2339_2
2025,339,44,4,1,2,PLIL19-4877-200865733,PLNDP170153Y,14,27,8,30,63,73,87,69,36,32,2339_3
2025,339,44,4,1,2,PLIL19-4877-200865733,PLNDP170153Y,14,27,8,30,63,73,87,69,36,32,2339_1
2025,339,44,4,1,2,PLIL19-4877-200865733,PLNDP170153Y,14,27,8,30,63,73,87,69,36,32,2339_2
2025,339,44,4,1,3,PLIL19-4877-200865733,PLNDP170153Y,11,26,3,28,61,65,82,80,54,48,2339_3
2025,339,44,4,1,3,PLIL19-4877-200865733,PLNDP170153Y,11,26,3,28,61,65,82,80,54,48,2339_1
2025,339,44,4,1,3,PLIL19-4877-200865733,PLNDP170153Y,11,26,3,28,61,65,82,80,54,48,2339_2
2025,340,44,5,1,1,PLIL23-3576-200865862,PLNDP150223G,16,25,11,19,63,65,84,74,41,45,2340_1
2025,340,44,5,1,1,PLIL23-3576-200865862,PLNDP150223G,16,25,11,19,63,65,84,74,41,45,2340_2
2025,340,44,5,1,1,PLIL23-3576-200865862,PLNDP150223G,16,25,11,19,63,65,84,74,41,45,2340_3
2025,340,44,5,1,2,PLIL23-3576-200865862,PLNDP150223G,12,20,3,23,64,69,81,85,33,28,2340_1
2025,340,44,5,1,2,PLIL23-3576-200865862,PLNDP150223G,12,20,3,23,64,69,81,85,33,28,2340_2
2025,340,44,5,1,2,PLIL23-3576-200865862,PLNDP150223G,12,20,3,23,64,69,81,85,33,28,2340_3
2025,340,44,5,1,3,PLIL23-3576-200865862,PLNDP150223G,9,22,3,24,58,54,85,79,41,42,2340_1
2025,340,44,5,1,3,PLIL23-3576-200865862,PLNDP150223G,9,22,3,24,58,54,85,79,41,42,2340_2
2025,340,44,5,1,3,PLIL23-3576-200865862,PLNDP150223G,9,22,3,24,58,54,85,79,41,42,2340_3
2025,341,44,6,1,1,PLIL23-763-201774473,PLNDP250092Y,16,17,3,14,64,60,96,78,39,36,2341_2
2025,341,44,6,1,1,PLIL23-763-201774473,PLNDP250092Y,16,17,3,14,64,60,96,78,39,36,2341_3
2025,341,44,6,1,1,PLIL23-763-201774473,PLNDP250092Y,16,17,3,14,64,60,96,78,39,36,2341_1
2025,341,44,6,1,2,PLIL23-763-201774473,PLNDP250092Y,6,20,4,19,56,59,96,84,37,28,2341_2
2025,341,44,6,1,2,PLIL23-763-201774473,PLNDP250092Y,6,20,4,19,56,59,96,84,37,28,2341_3
2025,341,44,6,1,2,PLIL23-763-201774473,PLNDP250092Y,6,20,4,19,56,59,96,84,37,28,2341_1
2025,341,44,6,1,3,PLIL23-763-201774473,PLNDP250092Y,13,19,3,22,58,64,89,79,53,52,2341_2
2025,341,44,6,1,3,PLIL23-763-201774473,PLNDP250092Y,13,19,3,22,58,64,89,79,53,52,2341_3
2025,341,44,6,1,3,PLIL23-763-201774473,PLNDP250092Y,13,19,3,22,58,64,89,79,53,52,2341_1
2025,342,44,7,1,1,PLIL23-951-201774474,PLNDP140510Y,8,1719,7,NA,57,59,86,77,63,61,2342_3
2025,342,44,7,1,1,PLIL23-951-201774474,PLNDP140510Y,8,1719,7,NA,57,59,86,77,63,61,2342_1
2025,342,44,7,1,1,PLIL23-951-201774474,PLNDP140510Y,8,1719,7,NA,57,59,86,77,63,61,2342_2
2025,342,44,7,1,2,PLIL23-951-201774474,PLNDP140510Y,6,18,5,26,55,65,85,80,49,30,2342_3
2025,342,44,7,1,2,PLIL23-951-201774474,PLNDP140510Y,6,18,5,26,55,65,85,80,49,30,2342_1
2025,342,44,7,1,2,PLIL23-951-201774474,PLNDP140510Y,6,18,5,26,55,65,85,80,49,30,2342_2
2025,342,44,7,1,3,PLIL23-951-201774474,PLNDP140510Y,9,18,5,21,61,59,80,82,56,28,2342_3
2025,342,44,7,1,3,PLIL23-951-201774474,PLNDP140510Y,9,18,5,21,61,59,80,82,56,28,2342_1
2025,342,44,7,1,3,PLIL23-951-201774474,PLNDP140510Y,9,18,5,21,61,59,80,82,56,28,2342_2
2025,343,44,8,1,1,PLIL23-763-201774473,PLNDP170028G,12,16,7,17,62,69,89,77,45,26,2343_1
2025,343,44,8,1,1,PLIL23-763-201774473,PLNDP170028G,12,16,7,17,62,69,89,77,45,26,2343_2
2025,343,44,8,1,1,PLIL23-763-201774473,PLNDP170028G,12,16,7,17,62,69,89,77,45,26,2343_3
2025,343,44,8,1,2,PLIL23-763-201774473,PLNDP170028G,7,21,3,22,57,65,91,68,48,26,2343_1
2025,343,44,8,1,2,PLIL23-763-201774473,PLNDP170028G,7,21,3,22,57,65,91,68,48,26,2343_2
2025,343,44,8,1,2,PLIL23-763-201774473,PLNDP170028G,7,21,3,22,57,65,91,68,48,26,2343_3
2025,343,44,8,1,3,PLIL23-763-201774473,PLNDP170028G,5,18,6,16,64,69,79,36,47,30,2343_1
2025,343,44,8,1,3,PLIL23-763-201774473,PLNDP170028G,5,18,6,16,64,69,79,36,47,30,2343_2
2025,343,44,8,1,3,PLIL23-763-201774473,PLNDP170028G,5,18,6,16,64,69,79,36,47,30,2343_3
2025,344,44,9,1,1,PLIL23-250-200865844,PLNDP250103G,7,19,8,11,56,51,82,57,52,48,2344_2
2025,344,44,9,1,1,PLIL23-250-200865844,PLNDP250103G,7,19,8,11,56,51,82,57,52,48,2344_3
2025,344,44,9,1,1,PLIL23-250-200865844,PLNDP250103G,7,19,8,11,56,51,82,57,52,48,2344_1
2025,344,44,9,1,2,PLIL23-250-200865844,PLNDP250103G,10,19,5,13,57,54,83,67,37,30,2344_2
2025,344,44,9,1,2,PLIL23-250-200865844,PLNDP250103G,10,19,5,13,57,54,83,67,37,30,2344_3
2025,344,44,9,1,2,PLIL23-250-200865844,PLNDP250103G,10,19,5,13,57,54,83,67,37,30,2344_1
2025,344,44,9,1,3,PLIL23-250-200865844,PLNDP250103G,4,18,8,15,51,44,78,76,44,46,2344_2
2025,344,44,9,1,3,PLIL23-250-200865844,PLNDP250103G,4,18,8,15,51,44,78,76,44,46,2344_3
2025,344,44,9,1,3,PLIL23-250-200865844,PLNDP250103G,4,18,8,15,51,44,78,76,44,46,2344_1
2025,352,45,2,1,1,PLIL23-2371-200865840,PLNDP170151Y,9,12,9,11,54,53,78,54,53,50,2352_3
2025,352,45,2,1,1,PLIL23-2371-200865840,PLNDP170151Y,9,12,9,11,54,53,78,54,53,50,2352_1
2025,352,45,2,1,1,PLIL23-2371-200865840,PLNDP170151Y,9,12,9,11,54,53,78,54,53,50,2352_2
2025,352,45,2,1,2,PLIL23-2371-200865840,PLNDP170151Y,14,23,5,23,58,60,87,58,64,32,2352_3
2025,352,45,2,1,2,PLIL23-2371-200865840,PLNDP170151Y,14,23,5,23,58,60,87,58,64,32,2352_1
2025,352,45,2,1,2,PLIL23-2371-200865840,PLNDP170151Y,14,23,5,23,58,60,87,58,64,32,2352_2
2025,352,45,2,1,3,PLIL23-2371-200865840,PLNDP170151Y,8,14,3,22,54,53,82,65,55,41,2352_3
2025,352,45,2,1,3,PLIL23-2371-200865840,PLNDP170151Y,8,14,3,22,54,53,82,65,55,41,2352_1
2025,352,45,2,1,3,PLIL23-2371-200865840,PLNDP170151Y,8,14,3,22,54,53,82,65,55,41,2352_2
2025,351,45,3,1,1,PLIL23-445-200865900,PLNDP170052G,13,21,6,11,58,59,76,65,52,46,2351_1
2025,351,45,3,1,1,PLIL23-445-200865900,PLNDP170052G,13,21,6,11,58,59,76,65,52,46,2351_2
2025,351,45,3,1,1,PLIL23-445-200865900,PLNDP170052G,13,21,6,11,58,59,76,65,52,46,2351_3
2025,351,45,3,1,2,PLIL23-445-200865900,PLNDP170052G,9,25,5,27,57,57,91,64,57,39,2351_1
2025,351,45,3,1,2,PLIL23-445-200865900,PLNDP170052G,9,25,5,27,57,57,91,64,57,39,2351_2
2025,351,45,3,1,2,PLIL23-445-200865900,PLNDP170052G,9,25,5,27,57,57,91,64,57,39,2351_3
2025,351,45,3,1,3,PLIL23-445-200865900,PLNDP170052G,2,22,2,21,59,56,77,66,55,28,2351_1
2025,351,45,3,1,3,PLIL23-445-200865900,PLNDP170052G,2,22,2,21,59,56,77,66,55,28,2351_2
2025,351,45,3,1,3,PLIL23-445-200865900,PLNDP170052G,2,22,2,21,59,56,77,66,55,28,2351_3
2025,350,45,4,1,1,PLIL23-3731-201774459,PLNDP250099Y,17,17,7,14,55,57,86,71,43,41,2350_2
2025,350,45,4,1,1,PLIL23-3731-201774459,PLNDP250099Y,17,17,7,14,55,57,86,71,43,41,2350_3
2025,350,45,4,1,1,PLIL23-3731-201774459,PLNDP250099Y,17,17,7,14,55,57,86,71,43,41,2350_1
2025,350,45,4,1,2,PLIL23-3731-201774459,PLNDP250099Y,11,24,6,28,57,65,83,75,33,35,2350_2
2025,350,45,4,1,2,PLIL23-3731-201774459,PLNDP250099Y,11,24,6,28,57,65,83,75,33,35,2350_3
2025,350,45,4,1,2,PLIL23-3731-201774459,PLNDP250099Y,11,24,6,28,57,65,83,75,33,35,2350_1
2025,350,45,4,1,3,PLIL23-3731-201774459,PLNDP250099Y,4,22,2,20,59,64,89,65,37,26,2350_2
2025,350,45,4,1,3,PLIL23-3731-201774459,PLNDP250099Y,4,22,2,20,59,64,89,65,37,26,2350_3
2025,350,45,4,1,3,PLIL23-3731-201774459,PLNDP250099Y,4,22,2,20,59,64,89,65,37,26,2350_1
2025,349,45,5,1,1,PLIL19-4877-200865733,PLNDP250154Y,8,21,4,18,57,48,85,74,38,34,2349_3
2025,349,45,5,1,1,PLIL19-4877-200865733,PLNDP250154Y,8,21,4,18,57,48,85,74,38,34,2349_1
2025,349,45,5,1,1,PLIL19-4877-200865733,PLNDP250154Y,8,21,4,18,57,48,85,74,38,34,2349_2
2025,349,45,5,1,2,PLIL19-4877-200865733,PLNDP250154Y,15,24,2,19,59,50,76,80,51,32,2349_3
2025,349,45,5,1,2,PLIL19-4877-200865733,PLNDP250154Y,15,24,2,19,59,50,76,80,51,32,2349_1
2025,349,45,5,1,2,PLIL19-4877-200865733,PLNDP250154Y,15,24,2,19,59,50,76,80,51,32,2349_2
2025,349,45,5,1,3,PLIL19-4877-200865733,PLNDP250154Y,10,21,2,15,52,55,80,51,49,30,2349_3
2025,349,45,5,1,3,PLIL19-4877-200865733,PLNDP250154Y,10,21,2,15,52,55,80,51,49,30,2349_1
2025,349,45,5,1,3,PLIL19-4877-200865733,PLNDP250154Y,10,21,2,15,52,55,80,51,49,30,2349_2
2025,348,45,6,1,1,PLIL23-1614-200865811,PLNDP250074Y,11,21,5,19,54,50,92,72,47,36,2348_1
2025,348,45,6,1,1,PLIL23-1614-200865811,PLNDP250074Y,11,21,5,19,54,50,92,72,47,36,2348_2
2025,348,45,6,1,1,PLIL23-1614-200865811,PLNDP250074Y,11,21,5,19,54,50,92,72,47,36,2348_3
2025,348,45,6,1,2,PLIL23-1614-200865811,PLNDP250074Y,14,22,6,25,61,66,98,87,38,52,2348_1
2025,348,45,6,1,2,PLIL23-1614-200865811,PLNDP250074Y,14,22,6,25,61,66,98,87,38,52,2348_2
2025,348,45,6,1,2,PLIL23-1614-200865811,PLNDP250074Y,14,22,6,25,61,66,98,87,38,52,2348_3
2025,348,45,6,1,3,PLIL23-1614-200865811,PLNDP250074Y,8,21,4,20,57,55,83,66,52,43,2348_1
2025,348,45,6,1,3,PLIL23-1614-200865811,PLNDP250074Y,8,21,4,20,57,55,83,66,52,43,2348_2
2025,348,45,6,1,3,PLIL23-1614-200865811,PLNDP250074Y,8,21,4,20,57,55,83,66,52,43,2348_3
2025,347,45,7,1,1,PLIL23-652-200865916,PLNDP170017G,11,17,4,14,54,55,81,52,43,35,2347_2
2025,347,45,7,1,1,PLIL23-652-200865916,PLNDP170017G,11,17,4,14,54,55,81,52,43,35,2347_3
2025,347,45,7,1,1,PLIL23-652-200865916,PLNDP170017G,11,17,4,14,54,55,81,52,43,35,2347_1
2025,347,45,7,1,2,PLIL23-652-200865916,PLNDP170017G,6,18,4,19,56,60,75,74,57,33,2347_2
2025,347,45,7,1,2,PLIL23-652-200865916,PLNDP170017G,6,18,4,19,56,60,75,74,57,33,2347_3
2025,347,45,7,1,2,PLIL23-652-200865916,PLNDP170017G,6,18,4,19,56,60,75,74,57,33,2347_1
2025,347,45,7,1,3,PLIL23-652-200865916,PLNDP170017G,8,17,3,16,53,57,79,53,46,40,2347_2
2025,347,45,7,1,3,PLIL23-652-200865916,PLNDP170017G,8,17,3,16,53,57,79,53,46,40,2347_3
2025,347,45,7,1,3,PLIL23-652-200865916,PLNDP170017G,8,17,3,16,53,57,79,53,46,40,2347_1
2025,346,45,8,1,1,PLIL23-1413-201774437,PLNDP121711R,14,16,2,14,50,44,94,46,53,32,2346_3
2025,346,45,8,1,1,PLIL23-1413-201774437,PLNDP121711R,14,16,2,14,50,44,94,46,53,32,2346_1
2025,346,45,8,1,1,PLIL23-1413-201774437,PLNDP121711R,14,16,2,14,50,44,94,46,53,32,2346_2
2025,346,45,8,1,2,PLIL23-1413-201774437,PLNDP121711R,12,20,2,13,54,47,93,63,41,31,2346_3
2025,346,45,8,1,2,PLIL23-1413-201774437,PLNDP121711R,12,20,2,13,54,47,93,63,41,31,2346_1
2025,346,45,8,1,2,PLIL23-1413-201774437,PLNDP121711R,12,20,2,13,54,47,93,63,41,31,2346_2
2025,346,45,8,1,3,PLIL23-1413-201774437,PLNDP121711R,13,19,3,14,56,51,85,49,53,32,2346_3
2025,346,45,8,1,3,PLIL23-1413-201774437,PLNDP121711R,13,19,3,14,56,51,85,49,53,32,2346_1
2025,346,45,8,1,3,PLIL23-1413-201774437,PLNDP121711R,13,19,3,14,56,51,85,49,53,32,2346_2
2025,345,45,9,1,1,PLIL20-7841-201774425,PLNDP250186G,8,18,10,13,63,52,102,60,53,4,2345_1
2025,345,45,9,1,1,PLIL20-7841-201774425,PLNDP250186G,8,18,10,13,63,52,102,60,53,4,2345_2
2025,345,45,9,1,1,PLIL20-7841-201774425,PLNDP250186G,8,18,10,13,63,52,102,60,53,4,2345_3
2025,345,45,9,1,2,PLIL20-7841-201774425,PLNDP250186G,10,17,4,18,62,57,101,74,42,42,2345_1
2025,345,45,9,1,2,PLIL20-7841-201774425,PLNDP250186G,10,17,4,18,62,57,101,74,42,42,2345_2
2025,345,45,9,1,2,PLIL20-7841-201774425,PLNDP250186G,10,17,4,18,62,57,101,74,42,42,2345_3
2025,345,45,9,1,3,PLIL20-7841-201774425,PLNDP250186G,10,18,2,20,64,60,94,67,44,29,2345_1
2025,345,45,9,1,3,PLIL20-7841-201774425,PLNDP250186G,10,18,2,20,64,60,94,67,44,29,2345_2
2025,345,45,9,1,3,PLIL20-7841-201774425,PLNDP250186G,10,18,2,20,64,60,94,67,44,29,2345_3
2025,353,46,2,1,1,PLIL23-1638-200865817,PLND DAWN,12,21,5,16,55,62,76,71,59,51,2353_2
2025,353,46,2,1,1,PLIL23-1638-200865817,PLND DAWN,12,21,5,16,55,62,76,71,59,51,2353_3
2025,353,46,2,1,1,PLIL23-1638-200865817,PLND DAWN,12,21,5,16,55,62,76,71,59,51,2353_1
2025,353,46,2,1,2,PLIL23-1638-200865817,PLND DAWN,18,21,4,26,54,63,80,68,57,46,2353_2
