studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Above ground dry biomass - g|timepoint 1|COMP:0000110,Above ground dry biomass - g|timepoint 2|COMP:0000111,Above ground dry biomass - g|timepoint 3|COMP:0000112,Emergence|day 128|COMP:0000130,Heading date - Julian day|CO_350:0000270,Lodging severity - 0-9 Rating|CO_350:0005007,Maturity date - Julian day|CO_350:0000271,Pea Aboveground Dry Biomass - g|timepoint 1|COMP:0000118,Pea Aboveground Dry Biomass - g|timepoint 2|COMP:0000119,Pea Aboveground Dry Biomass - g|timepoint 3|COMP:0000120,Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014,Pea Maturity Date - Julian Day|CO_xxx:0003015,Pea Plant Establishment - plants/ft2|CO_xxx:0003011,Pea Plant Height - cm|timepoint 1|COMP:0000122,Pea Plant Height - cm|timepoint 2|COMP:0000123,Pea Plant Height - cm|timepoint 3|COMP:0000124,Plant establishment - plants/ft2|CO_350:0005124,Plant height - cm|timepoint 1|COMP:0000114,Plant height - cm|timepoint 2|COMP:0000115,Plant height - cm|timepoint 3|COMP:0000116,Weed above ground dry biomass - g|timepoint 1|COMP:0000126,Weed above ground dry biomass - g|timepoint 2|COMP:0000127,Weed above ground dry biomass - g|timepoint 3|COMP:0000128,notes
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6830,B4I_2025_PM3D_NY,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,82,"Ithaca, NY",732546,ND210038,ND210038,subplot,741857,B4I_2025_PM3D_NY_20_subplot_2,1,1,20,10,2,test,,,,,,,397,content://com.android.externalstorage.documents/tree/primary%3AField%20Book%20/document/primary%3AField%20Book%20%2Fplot_data%2FB4I_2025_PM3D_NY_subplot%2FStand%20Count%202025.05.08%2F741857_Stand%20Count%202025.05.08_2025-05-08%2010_56_07.859-04_00.jpg,,,,,,0,,,0,0,NA,NA,27,24,78,114,,,0,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6830,B4I_2025_PM3D_NY,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,82,"Ithaca, NY",732546,ND210038,ND210038,subplot,741858,B4I_2025_PM3D_NY_20_subplot_3,1,1,20,10,2,test,,,,,40.8,,,content://com.android.externalstorage.documents/tree/primary%3AField%20Book%20/document/primary%3AField%20Book%20%2Fplot_data%2FB4I_2025_PM3D_NY_subplot%2FStand%20Count%202025.05.08%2F741858_Stand%20Count%202025.05.08_2025-05-08%2010_56_26.638-04_00.jpg,,,,0,,,,,0,0,NA,,20,28,75,,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,plot,737970,B4I_2025_PM3D_ND_01,1,1,1,1,1,test,,737915,NO_PEAS_PLANTED,,,,,,184,0,218,,,,,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,subplot,741823,B4I_2025_PM3D_ND_01_subplot_1,1,1,1,1,1,test,,,,,,326.5,,,,,,,0,,,,0,0,0,0,31,32,83,92,,4,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,subplot,741824,B4I_2025_PM3D_ND_01_subplot_2,1,1,1,1,1,test,,,,,31.5,,,,,,,0,,,,,0,0,0,0,18,26,74,90,1.5,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,subplot,741825,B4I_2025_PM3D_ND_01_subplot_3,1,1,1,1,1,test,,,,,,,,,,,,,,,,,0,0,0,0,21,30,78,94,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,plot,737964,B4I_2025_PM3D_ND_02,1,1,2,2,1,test,,733329,ND VICTORY,,,,,,179,1,216,,,,183,215,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,subplot,741826,B4I_2025_PM3D_ND_02_subplot_1,1,1,2,2,1,test,,,,,,,,,,,,,,,,,6,22,63,64,16,28,73,80,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,subplot,741827,B4I_2025_PM3D_ND_02_subplot_2,1,1,2,2,1,test,,,,,12,,,,,,,6,,,,,5,20,63,62,8,27,72,76,2.1,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,subplot,741828,B4I_2025_PM3D_ND_02_subplot_3,1,1,2,2,1,test,,,,,,141.5,,,,,,,61.5,,,,6,19,60,67,10,26,75,83,,72,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,plot,737969,B4I_2025_PM3D_ND_03,1,1,3,3,1,test,,733454,NDP150412G,,,,,,,8,,,,,181,213,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741796,B4I_2025_PM3D_ND_03_subplot_1,1,1,3,3,1,test,,,,,,0,,,,,,,132,,,,8,15,56,46,0,0,0,0,,43,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741797,B4I_2025_PM3D_ND_03_subplot_2,1,1,3,3,1,test,,,,,0,,,,,,,23,,,,,9,21,54,60,0,0,0,0,3.6,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741798,B4I_2025_PM3D_ND_03_subplot_3,1,1,3,3,1,test,,,,,,,,,,,,,,,,,10,20,63,65,0,0,0,0,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,plot,737973,B4I_2025_PM3D_ND_04,1,1,4,4,1,test,,733372,ND DAWN,,,,,,181,1,218,,,,181,211,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,subplot,741805,B4I_2025_PM3D_ND_04_subplot_1,1,1,4,4,1,test,,,,,,198.5,,,,,,,48.5,,,,2,22,55,44,13,24,80,85,,93.5,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,subplot,741806,B4I_2025_PM3D_ND_04_subplot_2,1,1,4,4,1,test,,,,,,,,,,,,,,,,,4,18,53,46,14,26,83,88,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,subplot,741807,B4I_2025_PM3D_ND_04_subplot_3,1,1,4,4,1,test,,,,,17,,,,,,,11.5,,,,,3,16,48,48,10,23,78,90,2.81,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,plot,737971,B4I_2025_PM3D_ND_05,1,1,5,5,1,test,,737915,NO_PEAS_PLANTED,,,,,,178,0,216,,,,,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,subplot,741802,B4I_2025_PM3D_ND_05_subplot_1,1,1,5,5,1,test,,,,,32.5,,,,,,,0,,,,,0,0,0,0,30,26,72,75,1.64,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,subplot,741803,B4I_2025_PM3D_ND_05_subplot_2,1,1,5,5,1,test,,,,,,,,,,,,,,,,,0,0,0,0,31,29,73,80,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,subplot,741804,B4I_2025_PM3D_ND_05_subplot_3,1,1,5,5,1,test,,,,,,258,,,,,,,0,,,,0,0,0,0,22,25,77,80,,73,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,plot,737975,B4I_2025_PM3D_ND_06,1,1,6,6,1,test,,733333,NDP150231Y,,,,,,183,1,217,,,,184,214,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,subplot,741808,B4I_2025_PM3D_ND_06_subplot_1,1,1,6,6,1,test,,,,,,,,,,,,,,,,,9,18,57,56,9,22,80,95,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,subplot,741809,B4I_2025_PM3D_ND_06_subplot_2,1,1,6,6,1,test,,,,,24.5,,,,,,,20.5,,,,,8,20,64,63,18,30,82,94,1.09,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737913,ND190393,,subplot,741810,B4I_2025_PM3D_ND_06_subplot_3,1,1,6,6,1,test,,,,,,290.5,,,,,,,43.5,,,,7,20,64,64,16,34,83,101,,15.5,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,plot,737972,B4I_2025_PM3D_ND_07,1,1,7,7,1,test,,733372,ND DAWN,,,,,,,7,,,,,181,215,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741838,B4I_2025_PM3D_ND_07_subplot_1,1,1,7,7,1,test,,,,,,0,,,,,,,167.5,,,,15,19,62,60,0,0,0,0,,39,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741839,B4I_2025_PM3D_ND_07_subplot_2,1,1,7,7,1,test,,,,,,,,,,,,,,,,,12,19,64,70,0,0,0,0,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741840,B4I_2025_PM3D_ND_07_subplot_3,1,1,7,7,1,test,,,,,0,,,,,,,21.5,,,,,11,17,66,68,0,0,0,0,0.3,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,plot,737961,B4I_2025_PM3D_ND_08,1,1,8,8,1,test,,733300,NDP140510Y,,,,,,185,1,218,,,,182,216,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,subplot,741853,B4I_2025_PM3D_ND_08_subplot_1,1,1,8,8,1,test,,,,,21,,,,,,,14.5,,,,,5,19,66,63,10,28,90,109,0.5,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,subplot,741854,B4I_2025_PM3D_ND_08_subplot_2,1,1,8,8,1,test,,,,,,261.5,,,,,,,97.5,,,,4,19,7,70,11,28,94,111,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,subplot,741855,B4I_2025_PM3D_ND_08_subplot_3,1,1,8,8,1,test,,,,,,,,,,,,,,,,,5,21,70,65,10,32,96,110,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,plot,737959,B4I_2025_PM3D_ND_09,1,1,9,9,1,test,,737915,NO_PEAS_PLANTED,,,,,,181,0,214,,,,,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,subplot,741835,B4I_2025_PM3D_ND_09_subplot_1,1,1,9,9,1,test,,,,,0,,,,,,,0,,,,,0,0,0,0,31,32,89,90,0.5,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,subplot,741836,B4I_2025_PM3D_ND_09_subplot_2,1,1,9,9,1,test,,,,,,381,,,,,,,0,,,,0,0,0,0,25,31,85,86,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732546,ND210038,ND210038,subplot,741837,B4I_2025_PM3D_ND_09_subplot_3,1,1,9,9,1,test,,,,,,,,,,,,,,,,,0,0,0,0,30,21,83,92,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,plot,737965,B4I_2025_PM3D_ND_10,1,1,10,10,1,test,,733300,NDP140510Y,,,,,,182,1,218,,,,182,216,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,subplot,741820,B4I_2025_PM3D_ND_10_subplot_1,1,1,10,10,1,test,,,,,,,,,,,,,,,,,7,19,62,64,14,30,85,91,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,subplot,741821,B4I_2025_PM3D_ND_10_subplot_2,1,1,10,10,1,test,,,,,,235.5,,,,,,,82.5,,,,7,21,66,70,14,27,87,92,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,subplot,741822,B4I_2025_PM3D_ND_10_subplot_3,1,1,10,10,1,test,,,,,11.5,,,,,,,16,,,,,5,19,63,70,15,27,83,91,0,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,plot,737966,B4I_2025_PM3D_ND_11,1,1,11,1,2,test,,737915,NO_PEAS_PLANTED,,,,,,183,0,216,,,,,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,subplot,741799,B4I_2025_PM3D_ND_11_subplot_1,1,1,11,1,2,test,,,,,,323.5,,,,,,,0,,,,0,0,0,0,27,35,100,110,,8,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,subplot,741800,B4I_2025_PM3D_ND_11_subplot_2,1,1,11,1,2,test,,,,,67.5,,,,,,,0,,,,,0,0,0,0,28,35,95,120,1.39,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,subplot,741801,B4I_2025_PM3D_ND_11_subplot_3,1,1,11,1,2,test,,,,,,,,,,,,,,,,,0,0,0,0,29,35,103,115,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,plot,737968,B4I_2025_PM3D_ND_12,1,1,12,2,2,test,,733372,ND DAWN,,,,,,185,1,217,,,,181,214,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,subplot,741811,B4I_2025_PM3D_ND_12_subplot_1,1,1,12,2,2,test,,,,,,289.5,,,,,,,46.5,,,,6,24,67,73,15,30,90,95,,12.5,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,subplot,741812,B4I_2025_PM3D_ND_12_subplot_2,1,1,12,2,2,test,,,,,25.5,,,,,,,13.5,,,,,7,23,65,62,13,28,86,99,5.83,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,subplot,741813,B4I_2025_PM3D_ND_12_subplot_3,1,1,12,2,2,test,,,,,,,,,,,,,,,,,6,20,73,73,5,29,86,111,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,plot,737967,B4I_2025_PM3D_ND_13,1,1,13,3,2,test,,733329,ND VICTORY,,,,,,,6,,,,,185,219,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741847,B4I_2025_PM3D_ND_13_subplot_1,1,1,13,3,2,test,,,,,,0,,,,,,,199,,,,11,21,80,90,0,0,0,0,,37.5,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741848,B4I_2025_PM3D_ND_13_subplot_2,1,1,13,3,2,test,,,,,0,,,,,,,22,,,,,17,22,75,92,0,0,0,0,14.67,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",703605,NO_OATS_PLANTED,,subplot,741849,B4I_2025_PM3D_ND_13_subplot_3,1,1,13,3,2,test,,,,,,,,,,,,,,,,,13,21,75,97,0,0,0,0,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,plot,737958,B4I_2025_PM3D_ND_14,1,1,14,4,2,test,,733333,NDP150231Y,,,,,,180,2,216,,,,185,217,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,subplot,741832,B4I_2025_PM3D_ND_14_subplot_1,1,1,14,4,2,test,,,,,,163.5,,,,,,,152.5,,,,8,24,70,81,9,27,80,86,,11.5,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,subplot,741833,B4I_2025_PM3D_ND_14_subplot_2,1,1,14,4,2,test,,,,,31.5,,,,,,,19,,,,,10,21,74,80,13,27,74,91,0.96,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",202026,IL17-1704,,subplot,741834,B4I_2025_PM3D_ND_14_subplot_3,1,1,14,4,2,test,,,,,,,,,,,,,,,,,8,20,72,78,8,27,78,88,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,plot,737963,B4I_2025_PM3D_ND_15,1,1,15,5,2,test,,737915,NO_PEAS_PLANTED,,,,,,184,0,217,,,,,,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,subplot,741844,B4I_2025_PM3D_ND_15_subplot_1,1,1,15,5,2,test,,,,,37,,,,,,,0,,,,,0,0,0,0,35,32,90,101,0.5,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,subplot,741845,B4I_2025_PM3D_ND_15_subplot_2,1,1,15,5,2,test,,,,,,,,,,,,,,,,,0,0,0,0,33,28,86,93,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",737914,ND Spilde,,subplot,741846,B4I_2025_PM3D_ND_15_subplot_3,1,1,15,5,2,test,,,,,,347.5,,,,,,,0,,,,0,0,0,0,32,30,89,96,,0,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,plot,737956,B4I_2025_PM3D_ND_16,1,1,16,6,2,test,,733454,NDP150412G,,,,,,185,1,218,,,,181,214,,,,,,,,,,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,subplot,741817,B4I_2025_PM3D_ND_16_subplot_1,1,1,16,6,2,test,,,,,,257.5,,,,,,,64,,,,4,21,66,70,13,29,96,120,,3.5,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,subplot,741818,B4I_2025_PM3D_ND_16_subplot_2,1,1,16,6,2,test,,,,,17.5,,,,,,,17,,,,,7,21,70,67,6,26,85,114,1,,,
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6831,B4I_2025_PM3D_ND,B4I 2025 PM3D biomass sampling plots,CRD,,,,,,,,49,"Carrington, ND",732538,SD Momentum,SDMomentum,subplot,741819,B4I_2025_PM3D_ND_16_subplot_3,1,1,16,6,2,test,,,,,,,,,,,,,,,,,4,23,69,71,23,31,93,111,,,,
